profile_name,bi_threshold,cross_threshold,skill_ratio,offer_id,title,company,experience_level,workplace_type,city,technologies,salary_range,bi_score,cross_score,matching_skills,total_skills,relevant
fullstack-mid,0.2,0.3,0.2,240,"Front-end Software Engineer 2 - Consumer Experience","Allegro",mid,hybrid,Poznań,"Playwright; TypeScript; Node.js; HTML; React; CSS; JavaScript; Generative AI","14200-19690 PLN",0.7048,0.6686,3,8,1
fullstack-mid,0.2,0.4,0.2,61,"Typescript Developer (Node.js)","CrustLab",mid,remote,Kraków,"AWS; PostgreSQL; TypeScript; Node.js; Express.js; Docker; DDD; MongoDB","15000-20000 PLN",0.7601,0.9626,4,8,1
fullstack-mid,0.2,0.4,0.2,56,"Fullstack Developer (React + Node.js)","Onwelo",mid,hybrid,Warszawa,"PostreSQL; TypeScript; Node.js; REST API; React","15750-19950 PLN",0.7439,0.9561,4,5,1
fullstack-mid,0.2,0.4,0.2,116,"Fullstack Developer","speedapp",mid,remote,Warszawa,"PostgreSQL; TypeScript; Node.js; Next.js; HTML; REST API; React; CSS; UX/UI","18000-19999 PLN",0.8076,0.9556,5,9,1
fullstack-mid,0.2,0.4,0.2,7,"Node.js Engineer","SMART TOPAZ",mid,remote,Poland (Remote),"Git; PostgreSQL; Cloud; Node.js; Docker; JavaScript; RESTful API","20160-26880 PLN",0.7507,0.9423,3,7,1
fullstack-mid,0.2,0.4,0.2,190,"Fullstack Engineer (React & Node.js & Python)","Holisticon Connect",mid,remote,Wrocław,"AWS; TypeScript; Node.js; AI; Docker; API; React; JavaScript; Python","23520-26880 PLN",0.7409,0.9412,4,9,1
fullstack-mid,0.2,0.4,0.2,232,"Node.js | 100% remote | (3219)","RITS Professional Services",mid,remote,Warszawa,"Bazy Danych; TypeScript; Node.js; Angular; Testing; REST API; React; JavaScript","20160-23520 PLN",0.6664,0.9209,4,8,1
fullstack-mid,0.2,0.4,0.2,203,"Full Stack Developer","WAYF",mid,remote,Poland (Remote),"PostgreSQL; Nest.js; TypeScript; Node.js; Next.js; React Native","10000-17000 PLN",0.7139,0.9146,3,6,1
fullstack-mid,0.2,0.4,0.2,67,"Salesforce Engineer with frontend skills","Link Group",mid,hybrid,Warszawa,"C#; TypeScript; Node.js; Tailwind CSS; Salesforce; Next.js; React; UX/UI; Python","35000-47000 PLN",0.7827,0.9135,3,9,0
fullstack-mid,0.2,0.4,0.2,111,"Senior Full Stack Developer (Node.js + React)","DataArt",mid,remote,Wrocław,"AWS; Git; Node.js; PHP; Docker; MySQL; JavaScript; GraphQL","15000-19500 PLN",0.7253,0.9073,2,8,0
fullstack-mid,0.2,0.4,0.2,161,"Senior Full Stack Developer (Node.js + React)","DataArt",mid,remote,Wrocław,"AWS; Git; Node.js; PHP; Docker; MySQL; JavaScript; GraphQL","15000-17500 PLN",0.7253,0.9047,2,8,0
fullstack-mid,0.2,0.4,0.2,29,"Regular Fullstack Developer (B2B | 100% remote)","TeaCode S.C.",mid,remote,Warszawa,"Supabase; PostgreSQL; Nest.js; TypeScript; Node.js; Next.js; React; React Native","10080-20160 PLN",0.7664,0.9017,4,8,1
fullstack-mid,0.2,0.4,0.2,181,"Fullstack Developer (Node.js, React)","Next Technology Professionals",mid,hybrid,Warszawa,"AWS; TypeScript; Node.js; API; React","13000-15000 PLN",0.7256,0.8946,3,5,1
fullstack-mid,0.2,0.4,0.2,204,"Fullstack Developer (Node.js & Typescript)","7N",mid,hybrid,Warszawa,"PostgreSQL; TypeScript; REST; Node.js; HTML; GCP; CSS; SQL; GraphQL","25200-31920 PLN",0.7632,0.8724,3,9,1
fullstack-mid,0.2,0.4,0.2,44,"Web3 Backend Developer (EVM + Rust)","Next Enterprises Sp. z o.o.",mid,remote,Gdynia,"PostgreSQL; TypeScript; ether.js; Node.js; Docker; Rust; wagmi; Solidity","10000-12000 PLN",0.649,0.8659,4,8,0
fullstack-mid,0.2,0.4,0.2,260,"Full Stack Developer (Node.js+React)","Andersen",mid,remote,Budapest,"AWS; TypeScript; Node.js; React","6372-9371 PLN",0.6472,0.8325,3,4,1
fullstack-mid,0.2,0.4,0.2,325,"Fullstack Developer","tonik",mid,remote,Poznań,"PostgreSQL; Next.js; Docker; Rust; HTML; React; CSS; JavaScript; Python","18000-25000 PLN",0.7292,0.8114,3,9,0
fullstack-mid,0.2,0.4,0.2,45,"FullStack Engineer React/Node.js","Marska",mid,hybrid,Kraków,"AWS; TypeScript; Node.js; Angular; GCP; React","18060-25284 PLN",0.6752,0.7958,3,6,1
fullstack-mid,0.2,0.4,0.2,266,"Full Stack Software Engineer (Node.js, React.js, AWS)","Bayer Sp. z o.o.",mid,hybrid,Warszawa,"AWS; Git; TypeScript; Node.js; aws lambda; HTML; CSS; JavaScript","15000-21000 PLN",0.7243,0.7859,2,8,1
fullstack-mid,0.2,0.4,0.2,32,"Freelance Full Stack Developer","TeaCode S.C.",mid,remote,Warszawa,"AWS; Nest.js; TypeScript; Node.js; Next.js; React","10080-20160 PLN",0.7338,0.6904,3,6,1
fullstack-mid,0.2,0.4,0.2,240,"Front-end Software Engineer 2 - Consumer Experience","Allegro",mid,hybrid,Poznań,"Playwright; TypeScript; Node.js; HTML; React; CSS; JavaScript; Generative AI","14200-19690 PLN",0.7048,0.6686,3,8,1
fullstack-mid,0.2,0.5,0.2,61,"Typescript Developer (Node.js)","CrustLab",mid,remote,Kraków,"AWS; PostgreSQL; TypeScript; Node.js; Express.js; Docker; DDD; MongoDB","15000-20000 PLN",0.7601,0.9626,4,8,1
fullstack-mid,0.2,0.5,0.2,56,"Fullstack Developer (React + Node.js)","Onwelo",mid,hybrid,Warszawa,"PostreSQL; TypeScript; Node.js; REST API; React","15750-19950 PLN",0.7439,0.9561,4,5,1
fullstack-mid,0.2,0.5,0.2,116,"Fullstack Developer","speedapp",mid,remote,Warszawa,"PostgreSQL; TypeScript; Node.js; Next.js; HTML; REST API; React; CSS; UX/UI","18000-19999 PLN",0.8076,0.9556,5,9,1
fullstack-mid,0.2,0.5,0.2,7,"Node.js Engineer","SMART TOPAZ",mid,remote,Poland (Remote),"Git; PostgreSQL; Cloud; Node.js; Docker; JavaScript; RESTful API","20160-26880 PLN",0.7507,0.9423,3,7,1
fullstack-mid,0.2,0.5,0.2,190,"Fullstack Engineer (React & Node.js & Python)","Holisticon Connect",mid,remote,Wrocław,"AWS; TypeScript; Node.js; AI; Docker; API; React; JavaScript; Python","23520-26880 PLN",0.7409,0.9412,4,9,1
fullstack-mid,0.2,0.5,0.2,232,"Node.js | 100% remote | (3219)","RITS Professional Services",mid,remote,Warszawa,"Bazy Danych; TypeScript; Node.js; Angular; Testing; REST API; React; JavaScript","20160-23520 PLN",0.6664,0.9209,4,8,1
fullstack-mid,0.2,0.5,0.2,203,"Full Stack Developer","WAYF",mid,remote,Poland (Remote),"PostgreSQL; Nest.js; TypeScript; Node.js; Next.js; React Native","10000-17000 PLN",0.7139,0.9146,3,6,1
fullstack-mid,0.2,0.5,0.2,67,"Salesforce Engineer with frontend skills","Link Group",mid,hybrid,Warszawa,"C#; TypeScript; Node.js; Tailwind CSS; Salesforce; Next.js; React; UX/UI; Python","35000-47000 PLN",0.7827,0.9135,3,9,0
fullstack-mid,0.2,0.5,0.2,111,"Senior Full Stack Developer (Node.js + React)","DataArt",mid,remote,Wrocław,"AWS; Git; Node.js; PHP; Docker; MySQL; JavaScript; GraphQL","15000-19500 PLN",0.7253,0.9073,2,8,0
fullstack-mid,0.2,0.5,0.2,161,"Senior Full Stack Developer (Node.js + React)","DataArt",mid,remote,Wrocław,"AWS; Git; Node.js; PHP; Docker; MySQL; JavaScript; GraphQL","15000-17500 PLN",0.7253,0.9047,2,8,0
fullstack-mid,0.2,0.5,0.2,29,"Regular Fullstack Developer (B2B | 100% remote)","TeaCode S.C.",mid,remote,Warszawa,"Supabase; PostgreSQL; Nest.js; TypeScript; Node.js; Next.js; React; React Native","10080-20160 PLN",0.7664,0.9017,4,8,1
fullstack-mid,0.2,0.5,0.2,181,"Fullstack Developer (Node.js, React)","Next Technology Professionals",mid,hybrid,Warszawa,"AWS; TypeScript; Node.js; API; React","13000-15000 PLN",0.7256,0.8946,3,5,1
fullstack-mid,0.2,0.5,0.2,204,"Fullstack Developer (Node.js & Typescript)","7N",mid,hybrid,Warszawa,"PostgreSQL; TypeScript; REST; Node.js; HTML; GCP; CSS; SQL; GraphQL","25200-31920 PLN",0.7632,0.8724,3,9,1
fullstack-mid,0.2,0.5,0.2,44,"Web3 Backend Developer (EVM + Rust)","Next Enterprises Sp. z o.o.",mid,remote,Gdynia,"PostgreSQL; TypeScript; ether.js; Node.js; Docker; Rust; wagmi; Solidity","10000-12000 PLN",0.649,0.8659,4,8,0
fullstack-mid,0.2,0.5,0.2,260,"Full Stack Developer (Node.js+React)","Andersen",mid,remote,Budapest,"AWS; TypeScript; Node.js; React","6372-9371 PLN",0.6472,0.8325,3,4,1
fullstack-mid,0.2,0.5,0.2,325,"Fullstack Developer","tonik",mid,remote,Poznań,"PostgreSQL; Next.js; Docker; Rust; HTML; React; CSS; JavaScript; Python","18000-25000 PLN",0.7292,0.8114,3,9,0
fullstack-mid,0.2,0.5,0.2,45,"FullStack Engineer React/Node.js","Marska",mid,hybrid,Kraków,"AWS; TypeScript; Node.js; Angular; GCP; React","18060-25284 PLN",0.6752,0.7958,3,6,1
fullstack-mid,0.2,0.5,0.2,266,"Full Stack Software Engineer (Node.js, React.js, AWS)","Bayer Sp. z o.o.",mid,hybrid,Warszawa,"AWS; Git; TypeScript; Node.js; aws lambda; HTML; CSS; JavaScript","15000-21000 PLN",0.7243,0.7859,2,8,1
fullstack-mid,0.2,0.5,0.2,32,"Freelance Full Stack Developer","TeaCode S.C.",mid,remote,Warszawa,"AWS; Nest.js; TypeScript; Node.js; Next.js; React","10080-20160 PLN",0.7338,0.6904,3,6,1
fullstack-mid,0.2,0.5,0.2,240,"Front-end Software Engineer 2 - Consumer Experience","Allegro",mid,hybrid,Poznań,"Playwright; TypeScript; Node.js; HTML; React; CSS; JavaScript; Generative AI","14200-19690 PLN",0.7048,0.6686,3,8,1
fullstack-mid,0.2,0.6,0.2,61,"Typescript Developer (Node.js)","CrustLab",mid,remote,Kraków,"AWS; PostgreSQL; TypeScript; Node.js; Express.js; Docker; DDD; MongoDB","15000-20000 PLN",0.7601,0.9626,4,8,1
fullstack-mid,0.2,0.6,0.2,56,"Fullstack Developer (React + Node.js)","Onwelo",mid,hybrid,Warszawa,"PostreSQL; TypeScript; Node.js; REST API; React","15750-19950 PLN",0.7439,0.9561,4,5,1
fullstack-mid,0.2,0.6,0.2,116,"Fullstack Developer","speedapp",mid,remote,Warszawa,"PostgreSQL; TypeScript; Node.js; Next.js; HTML; REST API; React; CSS; UX/UI","18000-19999 PLN",0.8076,0.9556,5,9,1
fullstack-mid,0.2,0.6,0.2,7,"Node.js Engineer","SMART TOPAZ",mid,remote,Poland (Remote),"Git; PostgreSQL; Cloud; Node.js; Docker; JavaScript; RESTful API","20160-26880 PLN",0.7507,0.9423,3,7,1
fullstack-mid,0.2,0.6,0.2,190,"Fullstack Engineer (React & Node.js & Python)","Holisticon Connect",mid,remote,Wrocław,"AWS; TypeScript; Node.js; AI; Docker; API; React; JavaScript; Python","23520-26880 PLN",0.7409,0.9412,4,9,1
fullstack-mid,0.2,0.6,0.2,232,"Node.js | 100% remote | (3219)","RITS Professional Services",mid,remote,Warszawa,"Bazy Danych; TypeScript; Node.js; Angular; Testing; REST API; React; JavaScript","20160-23520 PLN",0.6664,0.9209,4,8,1
fullstack-mid,0.2,0.6,0.2,203,"Full Stack Developer","WAYF",mid,remote,Poland (Remote),"PostgreSQL; Nest.js; TypeScript; Node.js; Next.js; React Native","10000-17000 PLN",0.7139,0.9146,3,6,1
fullstack-mid,0.2,0.6,0.2,67,"Salesforce Engineer with frontend skills","Link Group",mid,hybrid,Warszawa,"C#; TypeScript; Node.js; Tailwind CSS; Salesforce; Next.js; React; UX/UI; Python","35000-47000 PLN",0.7827,0.9135,3,9,0
fullstack-mid,0.2,0.6,0.2,111,"Senior Full Stack Developer (Node.js + React)","DataArt",mid,remote,Wrocław,"AWS; Git; Node.js; PHP; Docker; MySQL; JavaScript; GraphQL","15000-19500 PLN",0.7253,0.9073,2,8,0
fullstack-mid,0.2,0.6,0.2,161,"Senior Full Stack Developer (Node.js + React)","DataArt",mid,remote,Wrocław,"AWS; Git; Node.js; PHP; Docker; MySQL; JavaScript; GraphQL","15000-17500 PLN",0.7253,0.9047,2,8,0
fullstack-mid,0.2,0.6,0.2,29,"Regular Fullstack Developer (B2B | 100% remote)","TeaCode S.C.",mid,remote,Warszawa,"Supabase; PostgreSQL; Nest.js; TypeScript; Node.js; Next.js; React; React Native","10080-20160 PLN",0.7664,0.9017,4,8,1
fullstack-mid,0.2,0.6,0.2,181,"Fullstack Developer (Node.js, React)","Next Technology Professionals",mid,hybrid,Warszawa,"AWS; TypeScript; Node.js; API; React","13000-15000 PLN",0.7256,0.8946,3,5,1
fullstack-mid,0.2,0.6,0.2,204,"Fullstack Developer (Node.js & Typescript)","7N",mid,hybrid,Warszawa,"PostgreSQL; TypeScript; REST; Node.js; HTML; GCP; CSS; SQL; GraphQL","25200-31920 PLN",0.7632,0.8724,3,9,1
fullstack-mid,0.2,0.6,0.2,44,"Web3 Backend Developer (EVM + Rust)","Next Enterprises Sp. z o.o.",mid,remote,Gdynia,"PostgreSQL; TypeScript; ether.js; Node.js; Docker; Rust; wagmi; Solidity","10000-12000 PLN",0.649,0.8659,4,8,0
fullstack-mid,0.2,0.6,0.2,260,"Full Stack Developer (Node.js+React)","Andersen",mid,remote,Budapest,"AWS; TypeScript; Node.js; React","6372-9371 PLN",0.6472,0.8325,3,4,1
fullstack-mid,0.2,0.6,0.2,325,"Fullstack Developer","tonik",mid,remote,Poznań,"PostgreSQL; Next.js; Docker; Rust; HTML; React; CSS; JavaScript; Python","18000-25000 PLN",0.7292,0.8114,3,9,0
fullstack-mid,0.2,0.6,0.2,45,"FullStack Engineer React/Node.js","Marska",mid,hybrid,Kraków,"AWS; TypeScript; Node.js; Angular; GCP; React","18060-25284 PLN",0.6752,0.7958,3,6,1
fullstack-mid,0.2,0.6,0.2,266,"Full Stack Software Engineer (Node.js, React.js, AWS)","Bayer Sp. z o.o.",mid,hybrid,Warszawa,"AWS; Git; TypeScript; Node.js; aws lambda; HTML; CSS; JavaScript","15000-21000 PLN",0.7243,0.7859,2,8,1
fullstack-mid,0.2,0.6,0.2,32,"Freelance Full Stack Developer","TeaCode S.C.",mid,remote,Warszawa,"AWS; Nest.js; TypeScript; Node.js; Next.js; React","10080-20160 PLN",0.7338,0.6904,3,6,1
fullstack-mid,0.2,0.6,0.2,240,"Front-end Software Engineer 2 - Consumer Experience","Allegro",mid,hybrid,Poznań,"Playwright; TypeScript; Node.js; HTML; React; CSS; JavaScript; Generative AI","14200-19690 PLN",0.7048,0.6686,3,8,1
fullstack-mid,0.3,0.3,0.2,61,"Typescript Developer (Node.js)","CrustLab",mid,remote,Kraków,"AWS; PostgreSQL; TypeScript; Node.js; Express.js; Docker; DDD; MongoDB","15000-20000 PLN",0.7601,0.9626,4,8,1
fullstack-mid,0.3,0.3,0.2,56,"Fullstack Developer (React + Node.js)","Onwelo",mid,hybrid,Warszawa,"PostreSQL; TypeScript; Node.js; REST API; React","15750-19950 PLN",0.7439,0.9561,4,5,1
fullstack-mid,0.3,0.3,0.2,116,"Fullstack Developer","speedapp",mid,remote,Warszawa,"PostgreSQL; TypeScript; Node.js; Next.js; HTML; REST API; React; CSS; UX/UI","18000-19999 PLN",0.8076,0.9556,5,9,1
fullstack-mid,0.3,0.3,0.2,7,"Node.js Engineer","SMART TOPAZ",mid,remote,Poland (Remote),"Git; PostgreSQL; Cloud; Node.js; Docker; JavaScript; RESTful API","20160-26880 PLN",0.7507,0.9423,3,7,1
fullstack-mid,0.3,0.3,0.2,190,"Fullstack Engineer (React & Node.js & Python)","Holisticon Connect",mid,remote,Wrocław,"AWS; TypeScript; Node.js; AI; Docker; API; React; JavaScript; Python","23520-26880 PLN",0.7409,0.9412,4,9,1
fullstack-mid,0.3,0.3,0.2,232,"Node.js | 100% remote | (3219)","RITS Professional Services",mid,remote,Warszawa,"Bazy Danych; TypeScript; Node.js; Angular; Testing; REST API; React; JavaScript","20160-23520 PLN",0.6664,0.9209,4,8,1
fullstack-mid,0.3,0.3,0.2,203,"Full Stack Developer","WAYF",mid,remote,Poland (Remote),"PostgreSQL; Nest.js; TypeScript; Node.js; Next.js; React Native","10000-17000 PLN",0.7139,0.9146,3,6,1
fullstack-mid,0.3,0.3,0.2,67,"Salesforce Engineer with frontend skills","Link Group",mid,hybrid,Warszawa,"C#; TypeScript; Node.js; Tailwind CSS; Salesforce; Next.js; React; UX/UI; Python","35000-47000 PLN",0.7827,0.9135,3,9,0
fullstack-mid,0.3,0.3,0.2,111,"Senior Full Stack Developer (Node.js + React)","DataArt",mid,remote,Wrocław,"AWS; Git; Node.js; PHP; Docker; MySQL; JavaScript; GraphQL","15000-19500 PLN",0.7253,0.9073,2,8,0
fullstack-mid,0.3,0.3,0.2,161,"Senior Full Stack Developer (Node.js + React)","DataArt",mid,remote,Wrocław,"AWS; Git; Node.js; PHP; Docker; MySQL; JavaScript; GraphQL","15000-17500 PLN",0.7253,0.9047,2,8,0
fullstack-mid,0.3,0.3,0.2,29,"Regular Fullstack Developer (B2B | 100% remote)","TeaCode S.C.",mid,remote,Warszawa,"Supabase; PostgreSQL; Nest.js; TypeScript; Node.js; Next.js; React; React Native","10080-20160 PLN",0.7664,0.9017,4,8,1
fullstack-mid,0.3,0.3,0.2,181,"Fullstack Developer (Node.js, React)","Next Technology Professionals",mid,hybrid,Warszawa,"AWS; TypeScript; Node.js; API; React","13000-15000 PLN",0.7256,0.8946,3,5,1
fullstack-mid,0.3,0.3,0.2,204,"Fullstack Developer (Node.js & Typescript)","7N",mid,hybrid,Warszawa,"PostgreSQL; TypeScript; REST; Node.js; HTML; GCP; CSS; SQL; GraphQL","25200-31920 PLN",0.7632,0.8724,3,9,1
fullstack-mid,0.3,0.3,0.2,44,"Web3 Backend Developer (EVM + Rust)","Next Enterprises Sp. z o.o.",mid,remote,Gdynia,"PostgreSQL; TypeScript; ether.js; Node.js; Docker; Rust; wagmi; Solidity","10000-12000 PLN",0.649,0.8659,4,8,0
fullstack-mid,0.3,0.3,0.2,260,"Full Stack Developer (Node.js+React)","Andersen",mid,remote,Budapest,"AWS; TypeScript; Node.js; React","6372-9371 PLN",0.6472,0.8325,3,4,1
fullstack-mid,0.3,0.3,0.2,325,"Fullstack Developer","tonik",mid,remote,Poznań,"PostgreSQL; Next.js; Docker; Rust; HTML; React; CSS; JavaScript; Python","18000-25000 PLN",0.7292,0.8114,3,9,0
fullstack-mid,0.3,0.3,0.2,45,"FullStack Engineer React/Node.js","Marska",mid,hybrid,Kraków,"AWS; TypeScript; Node.js; Angular; GCP; React","18060-25284 PLN",0.6752,0.7958,3,6,1
fullstack-mid,0.3,0.3,0.2,266,"Full Stack Software Engineer (Node.js, React.js, AWS)","Bayer Sp. z o.o.",mid,hybrid,Warszawa,"AWS; Git; TypeScript; Node.js; aws lambda; HTML; CSS; JavaScript","15000-21000 PLN",0.7243,0.7859,2,8,1
fullstack-mid,0.3,0.3,0.2,32,"Freelance Full Stack Developer","TeaCode S.C.",mid,remote,Warszawa,"AWS; Nest.js; TypeScript; Node.js; Next.js; React","10080-20160 PLN",0.7338,0.6904,3,6,1
fullstack-mid,0.3,0.3,0.2,240,"Front-end Software Engineer 2 - Consumer Experience","Allegro",mid,hybrid,Poznań,"Playwright; TypeScript; Node.js; HTML; React; CSS; JavaScript; Generative AI","14200-19690 PLN",0.7048,0.6686,3,8,1
fullstack-mid,0.3,0.4,0.2,61,"Typescript Developer (Node.js)","CrustLab",mid,remote,Kraków,"AWS; PostgreSQL; TypeScript; Node.js; Express.js; Docker; DDD; MongoDB","15000-20000 PLN",0.7601,0.9626,4,8,1
fullstack-mid,0.3,0.4,0.2,56,"Fullstack Developer (React + Node.js)","Onwelo",mid,hybrid,Warszawa,"PostreSQL; TypeScript; Node.js; REST API; React","15750-19950 PLN",0.7439,0.9561,4,5,1
fullstack-mid,0.3,0.4,0.2,116,"Fullstack Developer","speedapp",mid,remote,Warszawa,"PostgreSQL; TypeScript; Node.js; Next.js; HTML; REST API; React; CSS; UX/UI","18000-19999 PLN",0.8076,0.9556,5,9,1
fullstack-mid,0.3,0.4,0.2,7,"Node.js Engineer","SMART TOPAZ",mid,remote,Poland (Remote),"Git; PostgreSQL; Cloud; Node.js; Docker; JavaScript; RESTful API","20160-26880 PLN",0.7507,0.9423,3,7,1
fullstack-mid,0.3,0.4,0.2,190,"Fullstack Engineer (React & Node.js & Python)","Holisticon Connect",mid,remote,Wrocław,"AWS; TypeScript; Node.js; AI; Docker; API; React; JavaScript; Python","23520-26880 PLN",0.7409,0.9412,4,9,1
fullstack-mid,0.3,0.4,0.2,232,"Node.js | 100% remote | (3219)","RITS Professional Services",mid,remote,Warszawa,"Bazy Danych; TypeScript; Node.js; Angular; Testing; REST API; React; JavaScript","20160-23520 PLN",0.6664,0.9209,4,8,1
fullstack-mid,0.3,0.4,0.2,203,"Full Stack Developer","WAYF",mid,remote,Poland (Remote),"PostgreSQL; Nest.js; TypeScript; Node.js; Next.js; React Native","10000-17000 PLN",0.7139,0.9146,3,6,1
fullstack-mid,0.3,0.4,0.2,67,"Salesforce Engineer with frontend skills","Link Group",mid,hybrid,Warszawa,"C#; TypeScript; Node.js; Tailwind CSS; Salesforce; Next.js; React; UX/UI; Python","35000-47000 PLN",0.7827,0.9135,3,9,0
fullstack-mid,0.3,0.4,0.2,111,"Senior Full Stack Developer (Node.js + React)","DataArt",mid,remote,Wrocław,"AWS; Git; Node.js; PHP; Docker; MySQL; JavaScript; GraphQL","15000-19500 PLN",0.7253,0.9073,2,8,0
fullstack-mid,0.3,0.4,0.2,161,"Senior Full Stack Developer (Node.js + React)","DataArt",mid,remote,Wrocław,"AWS; Git; Node.js; PHP; Docker; MySQL; JavaScript; GraphQL","15000-17500 PLN",0.7253,0.9047,2,8,0
fullstack-mid,0.3,0.4,0.2,29,"Regular Fullstack Developer (B2B | 100% remote)","TeaCode S.C.",mid,remote,Warszawa,"Supabase; PostgreSQL; Nest.js; TypeScript; Node.js; Next.js; React; React Native","10080-20160 PLN",0.7664,0.9017,4,8,1
fullstack-mid,0.3,0.4,0.2,181,"Fullstack Developer (Node.js, React)","Next Technology Professionals",mid,hybrid,Warszawa,"AWS; TypeScript; Node.js; API; React","13000-15000 PLN",0.7256,0.8946,3,5,1
fullstack-mid,0.3,0.4,0.2,204,"Fullstack Developer (Node.js & Typescript)","7N",mid,hybrid,Warszawa,"PostgreSQL; TypeScript; REST; Node.js; HTML; GCP; CSS; SQL; GraphQL","25200-31920 PLN",0.7632,0.8724,3,9,1
fullstack-mid,0.3,0.4,0.2,44,"Web3 Backend Developer (EVM + Rust)","Next Enterprises Sp. z o.o.",mid,remote,Gdynia,"PostgreSQL; TypeScript; ether.js; Node.js; Docker; Rust; wagmi; Solidity","10000-12000 PLN",0.649,0.8659,4,8,0
fullstack-mid,0.3,0.4,0.2,260,"Full Stack Developer (Node.js+React)","Andersen",mid,remote,Budapest,"AWS; TypeScript; Node.js; React","6372-9371 PLN",0.6472,0.8325,3,4,1
fullstack-mid,0.3,0.4,0.2,325,"Fullstack Developer","tonik",mid,remote,Poznań,"PostgreSQL; Next.js; Docker; Rust; HTML; React; CSS; JavaScript; Python","18000-25000 PLN",0.7292,0.8114,3,9,0
fullstack-mid,0.3,0.4,0.2,45,"FullStack Engineer React/Node.js","Marska",mid,hybrid,Kraków,"AWS; TypeScript; Node.js; Angular; GCP; React","18060-25284 PLN",0.6752,0.7958,3,6,1
fullstack-mid,0.3,0.4,0.2,266,"Full Stack Software Engineer (Node.js, React.js, AWS)","Bayer Sp. z o.o.",mid,hybrid,Warszawa,"AWS; Git; TypeScript; Node.js; aws lambda; HTML; CSS; JavaScript","15000-21000 PLN",0.7243,0.7859,2,8,1
